sample_id,question,rationale,options_len,answer,A,B,C,D,E,model_prompt,outputs,preds,correct
3bab0bca1a4a6758a129c5a0058a0691610e6229ad494ee464548b296b6412fb,"In a 23-year-old obese woman, Pre-diabetes is best defined by the following biochemical features
	
",no rationale,4,A,Fasting blood glucose 121mg /dl and HbA1c 6.2%,2-hour post-prandial Blood glucose 165mg/dl and HbA1c 7.0%,Fasting blood glucose Hbaic 80mg/dl and HbA1c 5.2%,Random blood glucose 190mg/dl and HbA1c 7.5%,,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: In a 23-year-old obese woman, Pre-diabetes is best defined by the following biochemical features
	

###Options:
A.  Fasting blood glucose 121mg /dl and HbA1c 6.2%
B.  2-hour post-prandial Blood glucose 165mg/dl and HbA1c 7.0%
C.  Fasting blood glucose Hbaic 80mg/dl and HbA1c 5.2%
D.  Random blood glucose 190mg/dl and HbA1c 7.5%

###Answer:",A,A,True
db38e19579cad2e27c4af11eb0049158b5d71b75b26d541b20a454e01dd64e2c,"A 13-year old girl presents at CHER with Glasgow Coma Score of 6/15. The Random Blood Glucose is 380mg/dl, urinalysis shows glucose (+++), ketones (++) and proteins (+) while serum electrolytes show bicarbonate level of 10mmol/l and potassium level of 2.7mmol/l. The important immediate step in the management of the child is:
",no rationale,4,A,Intravenous infusion of Normal Saline.,Intravenous administration of Sodium bicarbonate.,Intravenous infusion of Half-Strength Darrow’s Solution.,Intravenous administration of Ceftriaxone.,,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: A 13-year old girl presents at CHER with Glasgow Coma Score of 6/15. The Random Blood Glucose is 380mg/dl, urinalysis shows glucose (+++), ketones (++) and proteins (+) while serum electrolytes show bicarbonate level of 10mmol/l and potassium level of 2.7mmol/l. The important immediate step in the management of the child is:

###Options:
A.  Intravenous infusion of Normal Saline.
B.  Intravenous administration of Sodium bicarbonate.
C.  Intravenous infusion of Half-Strength Darrow’s Solution.
D.  Intravenous administration of Ceftriaxone.

###Answer:",A.,A,True
61ced38acbf7315ce8b19cd48966f016e917e2384f8ac82c03db15df6913c589,"The most common cause of hypothyroidism

",no rationale,4,B,Congenital hypothyroidism,Hashimoto's disease,Radiation treatment of the thyroid.,Thyroiditis,,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: The most common cause of hypothyroidism


###Options:
A.  Congenital hypothyroidism
B.  Hashimoto's disease
C.  Radiation treatment of the thyroid.
D.  Thyroiditis

###Answer:",B.,B,True
c1b3db79811fda89575cc8b060cd0c755b87bd10059d095e76e89c06df0dd789,"The following feature of Graves’ disease differentiate from other causes of hyperthyroidism 
",no rationale,4,C,Weight loss and increase appetite,Heat intolerance,Diffuse goitre,Systolic hypertension,,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: The following feature of Graves’ disease differentiate from other causes of hyperthyroidism 

###Options:
A.  Weight loss and increase appetite
B.  Heat intolerance
C.  Diffuse goitre
D.  Systolic hypertension

###Answer:",C.,C,True
6b3dbcf5fa6090687bc1bc791702b1a7377a80ff6cb6eb7af35cf3b41c85ffe3,"Most common cause of hyperthyroidism 
",no rationale,4,A,Graves’ disease,Acute thyroiditis,Thyrotropin-secreting pituitary adenoma,Hypersecretory thyroid carcinoma,,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: Most common cause of hyperthyroidism 

###Options:
A.  Graves’ disease
B.  Acute thyroiditis
C.  Thyrotropin-secreting pituitary adenoma
D.  Hypersecretory thyroid carcinoma

###Answer:",A,A,True
100844bd704d0c3591e496d1dd23b7b2b69b90dbe9838a2a8469be1fd74d71a9,Which of the following is not a feature of nutritional rickets?,no rationale,4,A,Wide sandal gap,Genu recurvatum,Kyphosis,Harrison sulcus,,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: Which of the following is not a feature of nutritional rickets?
###Options:
A.  Wide sandal gap
B.  Genu recurvatum
C.  Kyphosis
D.  Harrison sulcus

###Answer:",B,B,False
1937262211ff564fe8d73f70aa52ff927b19db5a84f9f8ffc579401ccf13c5e2,"Which of the following vitamins is not perfectly matched with the known manifestation of its deficiency state?




",no rationale,4,A,Vitamin K – Fatty stool,Vitamin A – Corneal xerosis,Vitamin C – Gum bleeding,Vitamin D – Caput quadratum,,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: Which of the following vitamins is not perfectly matched with the known manifestation of its deficiency state?





###Options:
A.  Vitamin K – Fatty stool
B.  Vitamin A – Corneal xerosis
C.  Vitamin C – Gum bleeding
D.  Vitamin D – Caput quadratum

###Answer:",A,A,True
3a12501c0e3080147c64e7153ae075622bbc59363fef8b1577111dd6a4be7d55,"	Ante-partum haemorrhage
	  
	
	
	
",no rationale,5,B,Is defined as “bleeding from the genital tract in pregnancy”,May be complicated by hypofibrinogenaemia,Requires assessment by vaginal examination,May be caused by carcinoma insitu of the cervix,Is always painless.,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: 	Ante-partum haemorrhage
	  
	
	
	

###Options:
A.  Is defined as “bleeding from the genital tract in pregnancy”
B.  May be complicated by hypofibrinogenaemia
C.  Requires assessment by vaginal examination
D.  May be caused by carcinoma insitu of the cervix
E.  Is always painless.

###Answer:",B\n\n\n###,B,True
3f516051f4e14d2073b62467883ce60cc69d6f8a8174dc05851672a69753adfd,"Which of the following drugs is perfectly matched with its known unwanted effect?


",no rationale,4,B,Aminophylline – Oliguria,Calcium – Bradycardia,Iron – Haematuria,Chlorpheniramine – Excessive salivation,,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: Which of the following drugs is perfectly matched with its known unwanted effect?



###Options:
A.  Aminophylline – Oliguria
B.  Calcium – Bradycardia
C.  Iron – Haematuria
D.  Chlorpheniramine – Excessive salivation

###Answer:",B\n\n\n###,B,True
bd167d9c1cb09d661f61a534642c30389bc88a351bfbf00637016daaa013403c,A 5-year old who has had persistent diarrhoea has serum potassium of 2.5 mmol/L. Which of the following clinical manifestations is expected as a result of the dyselectrolytaemia?,no rationale,4,C,Positive Chvostek’s sign,Scaphoid abdomen,Abdominal distension,"Fast, deep breathing",,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: A 5-year old who has had persistent diarrhoea has serum potassium of 2.5 mmol/L. Which of the following clinical manifestations is expected as a result of the dyselectrolytaemia?
###Options:
A.  Positive Chvostek’s sign
B.  Scaphoid abdomen
C.  Abdominal distension
D.  Fast, deep breathing

###Answer:",C,C,True
9a054f4c0b9019428e8ee1b0c1ab5c32efcd10298a044f32ceb44d133ebf9e3e,"Routine antenatal tests include the following:
	
	
	
	
	
",no rationale,5,E,Fasting blood sugar,HBAiC,Cervical culture,Thyroid profile,HIV test,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: Routine antenatal tests include the following:
	
	
	
	
	

###Options:
A.  Fasting blood sugar
B.  HBAiC
C.  Cervical culture
D.  Thyroid profile
E.  HIV test

###Answer:",E,E,True
4db6de26a28ec372ec20d5ffe8013f5abcab9a5311811d7cf1daac45c5be5ab5,The most effective treatment for severe hyperkalaemia is:,no rationale,4,C,Calcium gluconate.,Salbutamol.,Haemodialysis,Sodium bicarbonate.,,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: The most effective treatment for severe hyperkalaemia is:
###Options:
A.  Calcium gluconate.
B.  Salbutamol.
C.  Haemodialysis
D.  Sodium bicarbonate.

###Answer:",C.,C,True
819f1b95d8272122ca84e74074eb03d5eb117a8687bb1acb33d7a2c1ec6cd97b,"Triple test
	
 


 
",no rationale,5,A,AFP + Estriol + HCG,AFP + Inhibin A + Progesterone,AFP + Inhibin B + PAPP-A,Estriol + HCG + Activin Inhibin A,Estriol + Ihibin B + placental protein 13,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: Triple test
	
 


 

###Options:
A.  AFP + Estriol + HCG
B.  AFP + Inhibin A + Progesterone
C.  AFP + Inhibin B + PAPP-A
D.  Estriol + HCG + Activin Inhibin A
E.  Estriol + Ihibin B + placental protein 13

###Answer:",A,A,True
93a3ed998fbf87da96bf6d84211a214907989a98b12084c4f847ddf07538cdcd,"The haematocrit levels in a population of rural primary school children in Nigeria ranges from 23% to 26%. The most likely aetiology of the condition is:




",no rationale,4,B,Sickle cell anaemia.,Iron deficiency,Glucose-6- Phosphate Dehydrogenase deficiency.,Septicaemia.,,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: The haematocrit levels in a population of rural primary school children in Nigeria ranges from 23% to 26%. The most likely aetiology of the condition is:





###Options:
A.  Sickle cell anaemia.
B.  Iron deficiency
C.  Glucose-6- Phosphate Dehydrogenase deficiency.
D.  Septicaemia.

###Answer:",B,B,True
e2c4aa418ea0a6d9852d458315e0c7c0c5bbef11083e707e037dbaba4aefdf0d,"Which of the following is not a manifestation of urinary tract infection?




",no rationale,4,B,Abdominal pain,Weak urinary stream,Micturitional cry,Secondary enuresis,,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: Which of the following is not a manifestation of urinary tract infection?





###Options:
A.  Abdominal pain
B.  Weak urinary stream
C.  Micturitional cry
D.  Secondary enuresis

###Answer:",B,B,True
323910452ee060cce84efd767a5afdf73240b6208f59afcbb94c2af454db8bf9,"The following are components of Biophysical profile
",no rationale,5,B,Amniotic fluid volume,Maternal body movement,Fetal umbilical Doppler velocimetry,Fetal tone,Fetal heart reactivity,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: The following are components of Biophysical profile

###Options:
A.  Amniotic fluid volume
B.  Maternal body movement
C.  Fetal umbilical Doppler velocimetry
D.  Fetal tone
E.  Fetal heart reactivity

###Answer:",A,A,False
0f7295e34722abdba4129338db8b663d8a745609e024d0f159887835b834424c,"Which of the following vaccines is effective in the prevention of neonatal tetanus?




",no rationale,4,D,"Pentavalent I, II and III",Anti-Tetanus serum,Measles,Tetanus toxoid,,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: Which of the following vaccines is effective in the prevention of neonatal tetanus?





###Options:
A.  Pentavalent I, II and III
B.  Anti-Tetanus serum
C.  Measles
D.  Tetanus toxoid

###Answer:",D,D,True
8ab1625e24f99515aff5a9e6a15aa1323732654d198fde6f2219f2636457959a,"The following infection will result into painful genital ulcer:
 
 



",no rationale,5,B,Human papilloma virus,Herpes simplex,Haemophilusducreyi,Treponema pallidum,Chlamydia trachomatis,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: The following infection will result into painful genital ulcer:
 
 




###Options:
A.  Human papilloma virus
B.  Herpes simplex
C.  Haemophilusducreyi
D.  Treponema pallidum
E.  Chlamydia trachomatis

###Answer:",B.,B,True
51a55f4e79bbcf20f7faaf3347bae98054cac440d5de56e7ba01c53662224eb5,"The shortest distance between the sacral promontory and the upper border of symphysis pubis is called which of the following





",no rationale,5,D,Interspinous diameter,True conjugate,Diagonal conjugate,Obstetric conjugate,Biparietal diameter,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: The shortest distance between the sacral promontory and the upper border of symphysis pubis is called which of the following






###Options:
A.  Interspinous diameter
B.  True conjugate
C.  Diagonal conjugate
D.  Obstetric conjugate
E.  Biparietal diameter

###Answer:",D,D,True
bf8673b89a2dc352826b78bb7e79b6b81afc12d3f4252a1daa38e823b3256bcc,"A 4-year-old child presents with sudden breathlessness following drinking from a plastic soft drink container. He smells of kerosene, has a loud grunt, respiratory rate of 96/minute, subcostal recession and bilaterally reduced breath sounds. Which of the following management steps must be avoided?",no rationale,4,D,Cardiac positioning,Insertion of venous cannula,Administration of activated charcoal,Gastric lavage,,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: A 4-year-old child presents with sudden breathlessness following drinking from a plastic soft drink container. He smells of kerosene, has a loud grunt, respiratory rate of 96/minute, subcostal recession and bilaterally reduced breath sounds. Which of the following management steps must be avoided?
###Options:
A.  Cardiac positioning
B.  Insertion of venous cannula
C.  Administration of activated charcoal
D.  Gastric lavage

###Answer:",D,D,True
16d94ac28333d2ef4836257bd204f7c626069667a8ba467cfb7b18a9f1115d35,"A 21-year old woman presents with left lower quadrant pain. A 7-cm firm adnexal mass is palpated. Ultrasound confirms a complex adnexal mass with solid components that appears to contain a tooth. What type of ovarian tumour is this?
 



",no rationale,5,B,Dysgerminoma,Matured teratoma,cystadenoma,brenners tumour,meigs tumour,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: A 21-year old woman presents with left lower quadrant pain. A 7-cm firm adnexal mass is palpated. Ultrasound confirms a complex adnexal mass with solid components that appears to contain a tooth. What type of ovarian tumour is this?
 




###Options:
A.  Dysgerminoma
B.  Matured teratoma
C.  cystadenoma
D.  brenners tumour
E.  meigs tumour

###Answer:",B,B,True
b464efc10cf955b4a258da0c3da8dd47b50422b81278e4673e80c22c778f1464,"You are seeing five menopausal patients in the gynaecological clinic. Each patient has one of the medical conditions listed below. All of them wish to start hormone replacement therapy (HRT) today. The patient with which one of the following medical conditions may be started  HRT at the time of the visit



",no rationale,5,A,Mild essential hypertension,Chronic liver disease due to hepatitis B,History of breast cancer,Undiagnosed genital tract bleeding,History of pulmonary embolism,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: You are seeing five menopausal patients in the gynaecological clinic. Each patient has one of the medical conditions listed below. All of them wish to start hormone replacement therapy (HRT) today. The patient with which one of the following medical conditions may be started  HRT at the time of the visit




###Options:
A.  Mild essential hypertension
B.  Chronic liver disease due to hepatitis B
C.  History of breast cancer
D.  Undiagnosed genital tract bleeding
E.  History of pulmonary embolism

###Answer:",A,A,True
3c76ac24b2a6db67ec3baba38fba1fe7dd4a5fefabf9caf0bc7154b8e8b7fb7b,"The following is not one of the boundaries of the pelvic inlet




",no rationale,5,D,Sacral promontory,Ala of the sacrum,Ilio-pectineal line and eminence,Upper border of the inferior pubic rami,Upper border of the symphysis pubis,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: The following is not one of the boundaries of the pelvic inlet





###Options:
A.  Sacral promontory
B.  Ala of the sacrum
C.  Ilio-pectineal line and eminence
D.  Upper border of the inferior pubic rami
E.  Upper border of the symphysis pubis

###Answer:",D,D,True
10de99a254d64b31b986f684676591c0b3663473200c8186ae8d81239740fb28,"Heart failure and cardiac-related maternal death most commonly occur in 




",no rationale,5,D,First trimester,Second trimester,Third trimester,Peripartum,Post partum,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: Heart failure and cardiac-related maternal death most commonly occur in 





###Options:
A.  First trimester
B.  Second trimester
C.  Third trimester
D.  Peripartum
E.  Post partum

###Answer:",D\n\n\n,D,True
19a0d552729de3317f3872b6d649781a870021a4f5a3cb152953df9309dc3ad2,"Which of the following is not a clinical manifestation of severe malaria in children?




",no rationale,4,D,Hypoglycaemia,Pulmonary oedema,Severe anaemia,Hypothermia,,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: Which of the following is not a clinical manifestation of severe malaria in children?





###Options:
A.  Hypoglycaemia
B.  Pulmonary oedema
C.  Severe anaemia
D.  Hypothermia

###Answer:",D,D,True
5c9d5488116c8d23a7c3efa0ed428e82e0144e52eb93eadbc770e2f2cbacbec1,"Turner’s syndrome is a chromosomal abnormality that has many clinical features. Which of this is an exception?


",no rationale,5,B,May be diagnosed as delayed puberty,May have a male phenotype,"Is characterized by short stature, wide carrying angle and wide spaced nipples",Is characterized by low oestrogen levels due to streaked ovaries,The luteinizing hormone (LH) and FSH levels are usually markedly elevated,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: Turner’s syndrome is a chromosomal abnormality that has many clinical features. Which of this is an exception?



###Options:
A.  May be diagnosed as delayed puberty
B.  May have a male phenotype
C.  Is characterized by short stature, wide carrying angle and wide spaced nipples
D.  Is characterized by low oestrogen levels due to streaked ovaries
E.  The luteinizing hormone (LH) and FSH levels are usually markedly elevated

###Answer:",B.,B,True
59c81e2213feff05c527f3e78a7b29dfe77cfbfcc41b1310d157ed1d02adc291,"A 48-hour old infant presents with profuse bilateral purulent eye discharges with severe swelling of the conjunctivae and eye lids. The most likely causative agent is:




",no rationale,4,C,Group B Streptococcus,Staphylococcus albus,Treponema pallidum,Neisseria gonorrheae,,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: A 48-hour old infant presents with profuse bilateral purulent eye discharges with severe swelling of the conjunctivae and eye lids. The most likely causative agent is:





###Options:
A.  Group B Streptococcus
B.  Staphylococcus albus
C.  Treponema pallidum
D.  Neisseria gonorrheae

###Answer:",D,D,False
4712216c1831a3a8bd156791664260f3d4c9e14499ebccd5906729e233a011af,"A 12-year-old boy weighing 28kg and resident in Nigeria presents with fever, poor feeding and passage of dark urine of 12 hours duration. He is severely pale, jaundiced with tender hepatomegaly of 6cm and splenomegaly of 8cm. His haematocrit reads 12% and the blood pressure is 75/60mmHg. Which of the following is the most likely diagnosis?",no rationale,4,C,Acute glomerulonephritis.,Severe malaria.,Septicaemia,Viral hepatitis.,,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: A 12-year-old boy weighing 28kg and resident in Nigeria presents with fever, poor feeding and passage of dark urine of 12 hours duration. He is severely pale, jaundiced with tender hepatomegaly of 6cm and splenomegaly of 8cm. His haematocrit reads 12% and the blood pressure is 75/60mmHg. Which of the following is the most likely diagnosis?
###Options:
A.  Acute glomerulonephritis.
B.  Severe malaria.
C.  Septicaemia
D.  Viral hepatitis.

###Answer:",B,B,False
7f54d675b59a9ded683e16b1ca92e1721e4c20972ad3bb6b4a4b8bd1e2b7b81f,"Which of the following is not associated with preeclampsia?



",no rationale,5,D,Hydatidiform mole,Systemic lupus erythromatosis,Glomeruloendotheliosis,Acute fatty liver,Multiple pregnancy,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: Which of the following is not associated with preeclampsia?




###Options:
A.  Hydatidiform mole
B.  Systemic lupus erythromatosis
C.  Glomeruloendotheliosis
D.  Acute fatty liver
E.  Multiple pregnancy

###Answer:",C,C,False
7d3c8e7f36261ccf08cf393d526691dabf87399bf02d422faab78844a67dcef2,A mother brings her 6-month-old male infant with Trisomy-21 to the clinic with complaints of recurrent cough and breathlessness. The most relevant explanation for the child’s complaint is:,no rationale,4,C,Hypothyroidism.,Developmental delay.,Congenital Heart Disease.,Malnutrition.,,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: A mother brings her 6-month-old male infant with Trisomy-21 to the clinic with complaints of recurrent cough and breathlessness. The most relevant explanation for the child’s complaint is:
###Options:
A.  Hypothyroidism.
B.  Developmental delay.
C.  Congenital Heart Disease.
D.  Malnutrition.

###Answer:",C.,C,True
11e280e90c938c1905956872841008ed564a5bc4c1f459df5ee6696be478d4e4,"A child with known history of bronchial asthma presents to the clinic with severe breathlessness, inability to complete a sentence and vomiting. He is cyanosed, restless with feeble pulses and has poor breath sounds. The immediate management need of this patient is:
",no rationale,4,D,Oral prednisolone therapy,Mechanical ventilation.,Nebulization with Normal Saline.,Nebulization with Salbutamol.,,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: A child with known history of bronchial asthma presents to the clinic with severe breathlessness, inability to complete a sentence and vomiting. He is cyanosed, restless with feeble pulses and has poor breath sounds. The immediate management need of this patient is:

###Options:
A.  Oral prednisolone therapy
B.  Mechanical ventilation.
C.  Nebulization with Normal Saline.
D.  Nebulization with Salbutamol.

###Answer:",B.,B,False
99393deeffac554242e57929cb4d54ebb7665019d3f97bc0574859943c62162b,"A 38-year-old G4P2+1 1 alive, diagnosed diabetic four years ago came for booking at 26 weeks of gestation.  She has not been compliant with medications and clinic attendance. The fetal anomaly most strongly associated with overt diabetes is:


 


",no rationale,5,E,Congenital heart defects,Neural tube defects,Limb defects,Renal agenesis,Sacral agenesis,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: A 38-year-old G4P2+1 1 alive, diagnosed diabetic four years ago came for booking at 26 weeks of gestation.  She has not been compliant with medications and clinic attendance. The fetal anomaly most strongly associated with overt diabetes is:


 



###Options:
A.  Congenital heart defects
B.  Neural tube defects
C.  Limb defects
D.  Renal agenesis
E.  Sacral agenesis

###Answer:",E,E,True
28b597b5d24b250a4075354506b1c31027a535004de8245cdc33759499b7994f,"A 3-year-old child presents with leukocoria in the right eye of 2 months duration and squinting. At the time of presentation, there is severe bilateral proptosis. The most likely diagnosis is:





",no rationale,4,D,Orbital cellulitis.,Retro-orbital abscess.,Neuroblastoma.,Retinoblastoma.,,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: A 3-year-old child presents with leukocoria in the right eye of 2 months duration and squinting. At the time of presentation, there is severe bilateral proptosis. The most likely diagnosis is:






###Options:
A.  Orbital cellulitis.
B.  Retro-orbital abscess.
C.  Neuroblastoma.
D.  Retinoblastoma.

###Answer:",C,C,False
824e0048805f92109351a5ebc60824475f7b8c75c745cbe1bbd44b255ab04cf0,"A 20-year-old primigravida, unbooked, was rushed into the emergency room unconscious following repeated episodes of convulsions. Blood pressure checked on admission was 150/100 mmHg.  Urinalysis revealed 3+ of proteinuria. She was thereafter given intravenous injection of Magnesium sulphate.  The following is untrue regarding Magnesium sulphate:





",no rationale,5,B,Is given to cases of imminent eclampsia,The aim is to reduce blood pressure,Acts on the central nervous system causing depression,Is excreted by the kidney,Toxicity should be checked before given each dose.,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: A 20-year-old primigravida, unbooked, was rushed into the emergency room unconscious following repeated episodes of convulsions. Blood pressure checked on admission was 150/100 mmHg.  Urinalysis revealed 3+ of proteinuria. She was thereafter given intravenous injection of Magnesium sulphate.  The following is untrue regarding Magnesium sulphate:






###Options:
A.  Is given to cases of imminent eclampsia
B.  The aim is to reduce blood pressure
C.  Acts on the central nervous system causing depression
D.  Is excreted by the kidney
E.  Toxicity should be checked before given each dose.

###Answer:",B.,B,True
928c8122006f811e3d48cfbf18f1bc1e574ff780c0265412bdcd5142d4c79594,Which of the following features is not characteristic of minimal change nephrotic syndrome?,no rationale,4,D,Highly selective proteinuria.,Steroid sensitivity.,Massive proteinuria > 2g/day.,Haematuria,,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: Which of the following features is not characteristic of minimal change nephrotic syndrome?
###Options:
A.  Highly selective proteinuria.
B.  Steroid sensitivity.
C.  Massive proteinuria > 2g/day.
D.  Haematuria

###Answer:",D,D,True
6201f3506625dfcc97c9800ffb511d50a9b825ffe438b72b69c69da878b75c18,"Regarding the pathology of concealed accidental haemorrhage, the following statement is true:





",no rationale,5,E,Blood is retained mainly due to compression by the fetal head,Couvelaire uterus is a term describing a uterus with a huge retro placental clot,The release of prostaglandins initiates the process of disseminated intravascular coagulopathy,Renal tubular necrosis is always reversible,Spasm and degenerative changes occur in the decidual arterioles due to associated preeclampsia,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: Regarding the pathology of concealed accidental haemorrhage, the following statement is true:






###Options:
A.  Blood is retained mainly due to compression by the fetal head
B.  Couvelaire uterus is a term describing a uterus with a huge retro placental clot
C.  The release of prostaglandins initiates the process of disseminated intravascular coagulopathy
D.  Renal tubular necrosis is always reversible
E.  Spasm and degenerative changes occur in the decidual arterioles due to associated preeclampsia

###Answer:",C\n\n\n\n,C,False
38a90612e1453191fd29a4258cdd1a0a50df946f58006e5560d0dcbf001a9917,"A woman presents at 28 weeks gestation reporting vaginal bleeding. The bleeding occurred 2 hours ago and was bright red. There was no associated abdominal pain and no previous episode of bleeding. Previous ultrasound scan was normal.  Examination revealed no abnormality except speculum examination that revealed a reddened area around the external cervical os with an inflammatory appearance and a small amount of contact bleeding. The most likely diagnosis is




",no rationale,5,E,Placenta praevia,Abruptio placenta,Vasa praevia,Cervical cancer,Ectopion,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: A woman presents at 28 weeks gestation reporting vaginal bleeding. The bleeding occurred 2 hours ago and was bright red. There was no associated abdominal pain and no previous episode of bleeding. Previous ultrasound scan was normal.  Examination revealed no abnormality except speculum examination that revealed a reddened area around the external cervical os with an inflammatory appearance and a small amount of contact bleeding. The most likely diagnosis is





###Options:
A.  Placenta praevia
B.  Abruptio placenta
C.  Vasa praevia
D.  Cervical cancer
E.  Ectopion

###Answer:",E,E,True
