sample_id,split,gender,discipline,clinical_experience,country,question_type,prompt,question,question_clean,answer_options,correct_answer,answer_rationale,specialty,region_specific,mentions_Africa,mentions_age,mentions_gender,tier,neg_percent,quality,rated_african,rated_correct,rated_omission,rated_hallucination,rated_reasonable,rated_harmful,rated_bias,version,requires_african_expertise
c1f1d70f91409dfba2932f07ff5be7782fc921f2f425499daeda9ebdbea281f8,train,Female,,,ZA,consumer_queries,"Your female neighbor complains of painful urination, frequent urination and thinks she has Urinary Tract Infections and is going to visit the nearest doctor. Question: ",What causes urinary infection ,What causes urinary infection ,,,,Obstetric,,0.0,0.0,0.0,crowdsourced,0.03,True,,,,,,,,v2,0
fc823a6256dd6cf4836610e0719687bd4e0f16d9ca5168528e2f565a7ab648d9,train,Male,Other Health Professions,Consultant,UG,consumer_queries,Your female coursemate complains of high blood pressure during pregnancy and thinks she has Preeclampsia and is going to visit the nearest doctor. Question: ,What monitoring and follow-up care will be needed to manage my preeclampsia and ensure the well-being of myself and my baby?,What monitoring and follow-up care will be needed to manage my preeclampsia and ensure the well-being of myself and my baby?,,,,Obstetrics_and_Gynecology,,0.0,0.0,0.0,crowdsourced,0.0,,,,,,,,,v2,0
84c82ad206a09047bd628b24f04ce5d59942db472205f66b1b006ed70fedf2b7,train,Female,,,ZA,consumer_queries,"Your male coworker complains of yellowing of the skin, fatigue and thinks he has Hepatitis and is going to visit the nearest doctor. Question: ",How long treatment will heal this ?,How long treatment will heal this ?,,,,Gastroenterology,,0.0,0.0,0.0,crowdsourced,0.11,True,,,,,,,,v2,0
069fabb2f76ec148b8f5eb78dba351d21e3bbfd05b0398fb4e2d2490563806f7,train,Female,Pharmacy,Other,ZA,consumer_queries,"Your male neighbor complains of high blood pressure, decreased kidney function and thinks he has Renal Artery Stenosis and is going to visit the nearest doctor. Question: ",Can these be a result of not being physically fit? ,Can these be a result of not being physically fit? ,,,,Nephrology,,0.0,0.0,0.0,crowdsourced,0.33,,,,,,,,,v2,0
104754b297910de207414c89af6a11325b7a1f79920aafba6a8585fdc4c55614,train,Male,Other Health Professions,Consultant,UG,consumer_queries,"Your neighbor's child complains of fatigue, pain crises, swelling in hands and feet and thinks she has Sickle cell anemia and is going to visit the nearest doctor. Question: ","Are there any specialized care or support services available for children with sickle cell anemia, such as comprehensive care clinics or genetic counseling?","Are there any specialized care or support services available for children with sickle cell anemia, such as comprehensive care clinics or genetic counseling?",,,,Radiology,,0.0,1.0,0.0,crowdsourced,0.0,,,,,,,,,v2,0
2777771c4916432bfae837338d0d567ac540316f404d794a7da8468a46820800,train,Female,Non-Health,Consultant,ZA,consumer_queries,"Your friend's child complains of rashes, itching and thinks she has Skin Infections and is going to visit the nearest doctor. Question: ","What are the possible causes of my skin infections, and are there any specific triggers or factors that could be contributing to them?","What are the possible causes of my skin infections, and are there any specific triggers or factors that could be contributing to them?",,,,Pediatrics,,0.0,0.0,0.0,crowdsourced,0.0,,,,,,,,,v2,0
ae49dad21f86381c7995d9c02bd5473a73c4e2471260ded2d9812673525dfe02,train,Male,Other Health Professions,Consultant,UG,consumer_queries,"Your flatmate's child complains of pain, fatigue and thinks she has Sickle Cell Disease and is going to visit the nearest doctor. Question: ","What are the genetic implications of sickle cell disease for our family, and how can we access genetic counseling or testing services?","What are the genetic implications of sickle cell disease for our family, and how can we access genetic counseling or testing services?",,,,Pediatrics,,0.0,0.0,0.0,crowdsourced,0.0,,,,,,,,,v2,0
67f7a11c68b03a67038139a99cdf4e771faacce70f4d7c1e0a906a0eca92c21f,train,Female,,,ZA,consumer_queries,"Your male roommate complains of stomach pain, diarrhea and thinks he has Parasitic Infections and is going to visit the nearest doctor. Question: ",What are the types of Parasitic Infection?,What are the types of Parasitic Infection?,,,,Gastroenterology,,0.0,0.0,0.0,crowdsourced,0.0,True,,,,,,,,v2,0
a02c1ac061a826f887094b3cd9b592da8371e7feb8c4fa540c3d297921b72f3a,train,Female,Health Research,Researcher,ZA,consumer_queries,Your female classmate complains of high blood pressure during pregnancy and thinks she has Gestational Hypertension and is going to visit the nearest doctor. Question: ,How to treat this disease ,How to treat this disease ,,,,Obstetric,,0.0,0.0,0.0,crowdsourced,0.44,,,,,,,,,v2,0
d6b5c99ee0d0c6fb33541c7649939291a22545d2225f0b879fb50b3e3d78eff1,train,Female,,,ZA,consumer_queries,"Your female coursemate complains of depression, anxiety and thinks she has Mental Health Disorders and is going to visit the nearest doctor. Suggest an important question she might likely forget to ask. Please explain your question if needed. Don't ask generic questions.",Does an Effective prevention and treatment options exist?,Does an Effective prevention and treatment options exist?,,,,,,0.0,0.0,0.0,crowdsourced,0.0,,,,,,,,,v2,0
5a1cd3900aa777548ce5addd54eeccc3f97f29f52a86b44fa32d8378dc9de3e9,train,Male,Medicine,Student,KE,consumer_queries,"Your classmate's child complains of weight loss, fatigue and thinks she has Malnutrition and is going to visit the nearest doctor. Suggest an important question she might likely forget to ask. Please explain your question if needed. Don't ask generic questions.","Besides poor feeding habits, what else could cause malnutrition in the child?","Besides poor feeding habits, what else could cause malnutrition in the child?",,,,,,0.0,1.0,0.0,crowdsourced,0.0,,,,,,,,,v2,0
1860f02d8bba1ba92af3327bd3e32b83cacc979071ebb4472242a705b08266f8,train,Female,Nursing,Licensed Professional,KE,consumer_queries,"Your male classmate complains of severe itching, bumps under the skin, blindness and thinks he has River blindness (Onchocerciasis) and is going to visit the nearest doctor. Question: ","What preventive measures can I take to avoid contracting Onchocerciasis in the future, especially if I live in or travel to endemic areas?","What preventive measures can I take to avoid contracting Onchocerciasis in the future, especially if I live in or travel to endemic areas?",,,,Ophthalmology,,0.0,0.0,0.0,crowdsourced,0.08,,,,,,,,,v2,0
b4a66e81f471fb669e0e8bb989d6d13b33545180565ece8f02821d81c9adad4e,train,Female,,,ZA,consumer_queries,"Your female coursemate complains of fever, uterine tenderness and thinks she has Postpartum Infection and is going to visit the nearest doctor. Question: ",Dud she use protection?Did she do unprotected s,Dud she use protection?Did she do unprotected s,,,,Obstetric,,0.0,0.0,0.0,crowdsourced,1.0,False,,,,,,,,v2,0
6caddd6d1edc67670b0146cbeb3bd1499b7324702531a941f92188639cf26049,train,Female,Medicine,Student,UG,consumer_queries,"Your female colleague complains of sudden, uncontrolled electrical disturbance in the brain and thinks she has 3. Epilepsy/Seizures and is going to visit the nearest doctor. Question: ",Are there any day-to-day life style activities or modifications that can help control these seizures?,Are there any day-to-day life style activities or modifications that can help control these seizures?,,,,Neurosurgery,,0.0,0.0,0.0,crowdsourced,0.0,,,,,,,,,v2,0
132b7dca4ef6e75e609a6b1d1f9a43ac2608f29ae1b3cf06455d20a9acac7c6c,train,Female,,,ZA,consumer_queries,"Your female coursemate complains of weakness, paralysis and thinks she has Acute Flaccid Paralysis and is going to visit the nearest doctor. Suggest an important question she might likely forget to ask. Please explain your question if needed. Don't ask generic questions.",What are infectious and non-infectious causes of Acute Flaccid Paralysis?,What are infectious and non-infectious causes of Acute Flaccid Paralysis?,,,,,,0.0,0.0,0.0,crowdsourced,0.0,True,,,,,,,,v2,0
7ad08db70528e39fe01253102ca46e7973e44dcf814d100106c03b0efaa75746,train,Female,,,ZA,consumer_queries,"Your male neighbor complains of joint pain, stiffness and thinks he has Osteoarthritis and is going to visit the nearest doctor. Question: ",He should also explain how he feels and if he had ever had injuries on the specific place he feels the pains,He should also explain how he feels and if he had ever had injuries on the specific place he feels the pains,,,,Radiology,,0.0,0.0,0.0,crowdsourced,1.0,,,,,,,,,v2,0
490192a1cd24b3c01e45e71a1eae3a02afc41dd3605aab9130dcf1f4c5c6ff79,train,Female,,,PH,consumer_queries,"Your female classmate complains of rash, fever and thinks she has Measles and is going to visit the nearest doctor. Suggest an important question she might likely forget to ask. Please explain your question if needed. Don't ask generic questions.","What precautions should I take to prevent the spread of measles to others, particularly vulnerable individuals like infants, pregnant women, or those with compromised immune systems?","What precautions should I take to prevent the spread of measles to others, particularly vulnerable individuals like infants, pregnant women, or those with compromised immune systems?",,,,,,0.0,0.0,0.0,crowdsourced,0.02,True,,,,,,,,v2,0
672a830e7487d8e53c6bc2e30ed163746bd76417680e9982c55a7d89caba31dd,train,Male,Medicine,Student,KE,consumer_queries,"Your female neighbor complains of hearing voices, delusional thinking and thinks she has Schizophrenia and is going to visit the nearest doctor. Question: ",A person suffering from schizophrenia might not have good insight to ask certain questions about their condition.,A person suffering from schizophrenia might not have good insight to ask certain questions about their condition.,,,,Psychiatry,,0.0,0.0,0.0,crowdsourced,0.4,,,,,,,,,v2,0
d231a59ea97f34db31f741d599d539bee61e1611d0c2e8a4a0f7e8739337ee68,train,Female,Pharmacy,Student,KE,consumer_queries,"Your classmate's child complains of weight loss, fatigue and thinks he has Malnutrition and is going to visit the nearest doctor. Question: ",Would prolonged malnutrition put me at risk of developing chronic diseases and how should I manage that? Do economic factors play a role in management?,Would prolonged malnutrition put me at risk of developing chronic diseases and how should I manage that? Do economic factors play a role in management?,,,,Internal_Medicine,,0.0,0.0,0.0,crowdsourced,0.0,,,,,,,,,v2,0
7f73c3e3ecaf9470b084ed5d4dbd9ff615b8f6a0b25c359718263cd159e3d15e,train,Female,Health Research,Researcher,ZA,consumer_queries,"Your female friend complains of weight gain, high blood pressure and thinks she has Lupus Nephritis and is going to visit the nearest doctor. Question: ",How can I effectively manage my weight and high blood pressure while living with Lupus Nephritis,How can I effectively manage my weight and high blood pressure while living with Lupus Nephritis,,,,Nephrology,,0.0,0.0,0.0,crowdsourced,0.09,,,,,,,,,v2,0
ec5c8a00592b0961c509716e3bb1a611d84f57ec99471556046305c4fe7f6bdb,train,Female,Pharmacy,Other,ZA,consumer_queries,"Your female colleague complains of pelvic pain, bloating and thinks she has Ovarian Cysts and is going to visit the nearest doctor. Question: ","Is the cyst cancerous? While most ovarian cysts are benign, some can be cancerous.","Is the cyst cancerous? While most ovarian cysts are benign, some can be cancerous.",,,,Obstetrics_and_Gynecology,,0.0,0.0,0.0,crowdsourced,0.33,,,,,,,,,v2,0
8e8f8cd8aa683f8ef4694839b4e8c34dc60fe6718a96fa8690908496ad1d6c5d,train,Female,Medicine,Student,KE,consumer_queries,"Your female friend complains of increased thirst, urination and thinks she has Gestational Diabetes and is going to visit the nearest doctor. Suggest an important question she might likely forget to ask. Please explain your question if needed. Don't ask generic questions.",Would this diagnosis interfere with the duration of pregnancy?,Would this diagnosis interfere with the duration of pregnancy?,,,,,,0.0,0.0,0.0,crowdsourced,0.0,,,,,,,,,v2,0
f0c6a30a4c8a973242c1b5e9a3bea1e0e5d99bbe4da99be80d7245d46faf2ac0,train,Female,Other Health Professions,Researcher,KE,consumer_queries,"Your female coworker complains of itchy skin, rash and thinks she has Infections and is going to visit the nearest doctor. Suggest an important question she might likely forget to ask. Please explain your question if needed. Don't ask generic questions.","What are the possible causes of my skin infection, and how can we identify the specific pathogen or trigger to ensure effective treatment?","What are the possible causes of my skin infection, and how can we identify the specific pathogen or trigger to ensure effective treatment?",,,,,,0.0,0.0,0.0,crowdsourced,0.64,,,,,,,,,v2,0
dcc04d6e179c82eac86586b3ebeb65a2e9b0b185bf1d3e45458cb5b3bf2f7ad8,train,Female,Non-Health,Student,ZA,consumer_queries,Your friend's child complains of varied symptoms and thinks she has Congenital Disorders and is going to visit the nearest doctor. Suggest an important question she might likely forget to ask. Please explain your question if needed. Don't ask generic questions.,what lifelong impacts can be caused or are there any that may arise from this condition?,what lifelong impacts can be caused or are there any that may arise from this condition?,,,,,,0.0,0.0,0.0,crowdsourced,0.0,,,,,,,,,v2,0
4e4570cee298afcf8b4a055caca15231dd18ae300f36b1302d9ee975866ea69e,train,Female,Pharmacy,Student,KE,consumer_queries,Your female classmate complains of stretched or torn skin post-pregnancy or weight gain and thinks she has Abdominal stretch marks and is going to visit the nearest doctor. Question: ,Will the stretching of skin go back to normal on its own with time? How important is exercise post partum?,Will the stretching of skin go back to normal on its own with time? How important is exercise post partum?,,,,Plastic_Surgery,,0.0,0.0,0.0,crowdsourced,0.0,,,,,,,,,v2,0
fc9057ec464b83dbc426f25da5955a995eea24fbe4b91e4bef68500603e3086c,train,Male,Other Health Professions,Consultant,UG,consumer_queries,"Your female friend complains of incontinence, social isolation and thinks she has Obstetric Fistula and is going to visit the nearest doctor. Suggest an important question she might likely forget to ask. Please explain your question if needed. Don't ask generic questions.","How can I maintain my dignity and quality of life while living with obstetric fistula, particularly concerning managing incontinence and addressing social isolation?","How can I maintain my dignity and quality of life while living with obstetric fistula, particularly concerning managing incontinence and addressing social isolation?",,,,,,0.0,0.0,0.0,crowdsourced,0.0,,,,,,,,,v2,0
47024226a4b7881cac7d873a3449c2475b8be9f95683c045f568ad6be6c96f69,train,Female,Pharmacy,Intern,ZA,consumer_queries,"Your female coworker complains of difficulty breathing, fever and thinks she has Pneumonia and is going to visit the nearest doctor. Question: ",Could there be any complications associated with pneumonia that I should be aware of or monitor for?,Could there be any complications associated with pneumonia that I should be aware of or monitor for?,,,,Pulmonary_Medicine,,0.0,0.0,0.0,crowdsourced,0.0,True,,,,,,,,v2,0
2db9f46379f98749f512230da4b972b4c20cd4c6fe519a58740444a27a645f55,train,Female,Health Research,Licensed Professional,KE,consumer_queries,"Your male coworker complains of swelling, redness, anaphylaxis and thinks he has Insect Sting Allergies and is going to visit the nearest doctor. Question: ",What tests will you use to make a diagnosis?,What tests will you use to make a diagnosis?,,,,Allergy_and_Immunology,,0.0,0.0,0.0,crowdsourced,0.25,,,,,,,,,v2,0
a739e6c082da457dffabaf20bca0f340462ad0e12c844464609350de57df895f,train,Female,Other Health Professions,Consultant,ZA,consumer_queries,"Your male neighbor complains of wound, fever and thinks he has Animal Bites (e.g., Rabies) and is going to visit the nearest doctor. Suggest an important question he might likely forget to ask. Please explain your question if needed. Don't ask generic questions.",How long will it take to drain it out of my system ,How long will it take to drain it out of my system ,,,,,,0.0,0.0,0.0,crowdsourced,0.0,True,,,,,,,,v2,0
d0bb93745b5cd3af009db2e4a46cf8c7b69a7e89a9696714d52f1619f005e9ed,train,Female,,,PH,consumer_queries,"Your male roommate complains of itchy rash, blisters and thinks he has Contact Dermatitis and is going to visit the nearest doctor. Question: ",How does contact dermatitis affect my body?,How does contact dermatitis affect my body?,,,,Allergy_and_Immunology,,0.0,0.0,0.0,crowdsourced,0.0,True,,,,,,,,v2,0
824ce7269934ca492c14289a79f2c4d461d6c631b6ff8025cd913707ce17016b,train,Female,Medicine,Student,UG,consumer_queries,"Your female friend complains of running stomach, dehydration and thinks she has Diarrheal Diseases and is going to visit the nearest doctor. Question: ",Would you take me through the recommended steps of hand washing so that I may prevent diarrhoel diseases?,Would you take me through the recommended steps of hand washing so that I may prevent diarrhoel diseases?,,,,Internal_Medicine,,0.0,0.0,0.0,crowdsourced,0.0,True,,,,,,,,v2,0
2a74a095ca0c395f0e6217f6bb32bc2ace4efc1b9d543bdea577e67686147f8a,train,Female,,,KE,consumer_queries,"Your female classmate complains of back pain, sciatica, muscle weakness and thinks she has 11. Spinal Disc Herniation and is going to visit the nearest doctor. Question: ","Can a herniated disc return to normal?In most cases, pain caused by a herniated disc will go away on its own within six months.","Can a herniated disc return to normal?In most cases, pain caused by a herniated disc will go away on its own within six months.",,,,Neurosurgery,,0.0,0.0,0.0,crowdsourced,0.73,,,,,,,,,v2,0
d6c762580918f1777121bd6a8b5632cc474b63c893424d58ed9af1a5ecaffcb2,train,Female,Non-Health,Researcher,KE,consumer_queries,"Your female flatmate complains of wound, redness, swelling and thinks she has Skin Infections and is going to visit the nearest doctor. Question: ",Can the good I'm eating cause the infections?,Can the good I'm eating cause the infections?,,,,General_Surgery,,0.0,0.0,0.0,crowdsourced,0.33,False,,,,,,,,v2,0
d48ce48232fdf43d888b98ca195c2e6d2f288a2c952c33c61778659d92419647,train,Male,,,ZA,consumer_queries,Your male colleague complains of persistent and excessive worry and thinks he has Generalized Anxiety Disorder and is going to visit the nearest doctor. Question: ,How to treat this disorder ,How to treat this disorder ,,,,Psychiatry,,0.0,0.0,0.0,crowdsourced,0.05,True,,,,,,,,v2,0
f6b875f4ca8e14531f9e55a4c6960f7d5a30b2670e8cd6f149f9a282bccb796a,train,Male,Non-Health,Consultant,KE,consumer_queries,"Your flatmate's child complains of running stomach, dehydration and thinks she has Diarrheal diseases and is going to visit the nearest doctor. Question: ",What foods should I eat to stop diarrheal? ,What foods should I eat to stop diarrheal? ,,,,Communicable_Disease,,0.0,0.0,0.0,crowdsourced,0.0,,,,,,,,,v2,0
815b8f9a5b154dc204b99519652e20785b45629d7b6e452d4d67c44fe482eacc,train,Female,,,ZA,consumer_queries,Your male neighbor complains of difficulty passing stool and thinks he has Constipation and is going to visit the nearest doctor. Question: ,1.Doctor what can I eat to rectify this problem going foward2.Are there any home remedies to this problem ,1. Doctor what can I eat to rectify this problem going foward 2. Are there any home remedies to this problem ,,,,Gastroenterology,,0.0,0.0,0.0,crowdsourced,0.0,True,,,,,,,,v2,0
be74e05fd6874573e8144663a4d238d51a19dd1390e459029f142e0b5f2d4152,train,Male,Medicine,Researcher,KE,consumer_queries,"Your male flatmate complains of swollen lymph nodes, fever and thinks he has Lymphoma and is going to visit the nearest doctor. Question: ","Could you please explain the diagnostic process for lymphoma, including the types of tests that will be conducted and the timeline for receiving results?","Could you please explain the diagnostic process for lymphoma, including the types of tests that will be conducted and the timeline for receiving results?",,,,Hematology,,0.0,0.0,0.0,crowdsourced,0.25,,,,,,,,,v2,0
2c74e8e410e4543f6a8533c95715c49ef664d710746bdf7890863b37dc081080,train,Female,Medicine,Resident,KE,consumer_queries,"Your male friend complains of swelling in legs, fatigue and thinks he has Chronic Kidney Disease and is going to visit the nearest doctor. Question: ",What has caused my symptomsCould it be my heart or my liverIs it treatable Could my diagnosis have been prevented ,What has caused my symptoms Could it be my heart or my liver Is it treatable Could my diagnosis have been prevented ,,,,Geriatrics,,0.0,0.0,0.0,crowdsourced,1.0,False,,,,,,,,v2,0
2732a3e47c25fa9d0bce19658e5300278a4bb38114ec1edaa28df7094c44bed8,train,Female,Pharmacy,Student,KE,consumer_queries,Your male roommate complains of stress impacting mental well-being and thinks he has Stress-Related Disorders and is going to visit the nearest doctor. Question: ,How important is medication in management when the factors exacerbating stress are always present?,How important is medication in management when the factors exacerbating stress are always present?,,,,Psychiatry,,0.0,0.0,0.0,crowdsourced,0.0,,,,,,,,,v2,0
f9febdbc7c7b00a2d8c6e47ccd9ea0bf5226a9862362037ce9be66170ae3f0bc,train,Male,Pharmacy,Student,KE,consumer_queries,"Your male roommate complains of weight loss, chronic fatigue and thinks he has HIV/AIDS and is going to visit the nearest doctor. Question: ",How will the stage of HIV impact my treatment and recovery going forward?,How will the stage of HIV impact my treatment and recovery going forward?,,,,Family_Medicine,,0.0,0.0,0.0,crowdsourced,0.0,,,,,,,,,v2,0
af34c186839e12d3c80fe20416f81f9ab2a55c340f4e21f1ea25d0ec9a3b28d2,train,Female,Pharmacy,Other,ZA,consumer_queries,"Your female neighbor complains of fatigue, fever and thinks she has Leukemia and is going to visit the nearest doctor. Question: ",Is this a life threatening deases? ,Is this a life threatening deases? ,,,,Oncology,,0.0,0.0,0.0,crowdsourced,0.33,,,,,,,,,v2,0
4973a04775c87eeedacb0e46c4fdc8e5b7582d954bf244224ad63c41560ff7e8,train,Male,Medicine,Intern,KE,consumer_queries,"Your male coworker complains of fever, fatigue and thinks he has Endocarditis and is going to visit the nearest doctor. Question: ","What are the recommended treatment options for endocarditis, and how long is the typical duration of treatment ??","What are the recommended treatment options for endocarditis, and how long is the typical duration of treatment ??",,,"You'll usually have to take antibiotics for 2 to 6 weeks. If your blood sample shows that fungi are causing your infection, you'll be prescribed an antifungal medicine.",Cardiology,,0.0,0.0,0.0,crowdsourced,0.4,,,,,,,,,v2,0
04b7ecab45e1a3dad5e34e18ec570811506ac23df1c2f47362de33316f55ca84,train,Male,Medicine,Student,BW,consumer_queries,Your female flatmate complains of back and neck pain and thinks she has Chronic Pain from Spondylosis and is going to visit the nearest doctor. Question: ,"How can I effectively manage flare-ups of pain and stiffness associated with spondylosis on a day-to-day basis, and when should I seek medical attention for worsening symptoms or new concerns?","How can I effectively manage flare-ups of pain and stiffness associated with spondylosis on a day-to-day basis, and when should I seek medical attention for worsening symptoms or new concerns?",,,,Anesthesiology,,0.0,0.0,0.0,crowdsourced,0.0,,,,,,,,,v2,0
266a973a118998e93b2c7e000042f194b186edb16190cab4176ecd970fb710f7,train,Female,Nursing,Student,KE,consumer_queries,"Your female neighbor complains of no fetal movement, birth of a deceased infant and thinks she has Stillbirth and is going to visit the nearest doctor. Suggest an important question she might likely forget to ask. Please explain your question if needed. Don't ask generic questions.",What is the biggest risk of stillbirth?,What is the biggest risk of stillbirth?,,,,,,0.0,0.0,0.0,crowdsourced,0.01,True,,,,,,,,v2,0
1b8bb9c3815986f0aa845326a32a7968a6a5d2125c2d3ad919eb818003755e21,train,Female,,,ZA,consumer_queries,Your male friend complains of dependence on alcohol or drugs and thinks he has Substance Use Disorders and is going to visit the nearest doctor. Question: ,How to treat this disorder?,How to treat this disorder?,,,,Psychiatry,,0.0,0.0,0.0,crowdsourced,0.11,True,,,,,,,,v2,0
ff6b0dd8d197edb7d86d7ac80a2d3fd979c73e640aded0fbdd57364bacf67cc6,train,Female,,,ZA,consumer_queries,"Your female classmate complains of skin ulcers, fever and thinks she has Leishmaniasis and is going to visit the nearest doctor. Suggest an important question she might likely forget to ask. Please explain your question if needed. Don't ask generic questions.",Which treatment she needs to take?,Which treatment she needs to take?,,,,,,0.0,0.0,0.0,crowdsourced,0.11,True,,,,,,,,v2,0
c5e691d704c3a28bd2aec276a588e2cc36988d5cda6e059ec00f4616b3ac460c,train,Female,Non-Health,Other,ZA,consumer_queries,Your female classmate complains of various pain types and thinks she has Pain from HIV/AIDS-related Conditions and is going to visit the nearest doctor. Question: ,Can you provide me with information on any clinical trials or research studies related to managing pain in HIV/AIDS patients?,Can you provide me with information on any clinical trials or research studies related to managing pain in HIV/AIDS patients?,,,,Anesthesiology,,0.0,0.0,0.0,crowdsourced,0.0,True,,,,,,,,v2,0
16ec1e94df36568e8e7caa9a3d2c9fc5a43e90bfbee4c76d8ea05839a47264f3,train,Female,,,ZA,consumer_queries,Your male flatmate complains of vision problems or headaches and thinks he has Pituitary Tumor and is going to visit the nearest doctor. Question: ,"Will vision problem causes me to be blind,why I'm always getting constant headache,am I having a tumor in my brain?","Will vision problem causes me to be blind, why I'm always getting constant headache, am I having a tumor in my brain?",,,,Endocrinology,,0.0,0.0,0.0,crowdsourced,0.7,True,,,,,,,,v2,0
36e2c5e370a522ef008f1c7f9a6f84c0cefe398f7a1331c5f113c6c6742abda8,train,Female,,,PH,consumer_queries,"Your female friend complains of vaginal bleeding, pain and thinks she has Cervical Cancer and is going to visit the nearest doctor. Suggest an important question she might likely forget to ask. Please explain your question if needed. Don't ask generic questions.",What are the risk factors for cervical cancer?,What are the risk factors for cervical cancer?,,,,,,0.0,0.0,0.0,crowdsourced,0.0,True,,,,,,,,v2,0
c4bd7fcb864ceeec20e7ae08f5702abd190a6b64700fd36dc9583b879b91f3cd,train,Female,Health Research,Licensed Professional,KE,consumer_queries,"Your coursemate's child complains of yellowing of the skin, fever and thinks he has Hepatitis and is going to visit the nearest doctor. Question: ","Am I a good candidate for treatment? If not, why not?","Am I a good candidate for treatment? If not, why not?",,,,Pediatrics,,0.0,0.0,0.0,crowdsourced,0.25,,,,,,,,,v2,0
4ab8c0592d427c786d9f90c32271f699ecf9042a15473deb67e8368039c194d3,train,Male,,,ZA,consumer_queries,Your male flatmate complains of lump in testicle and thinks he has Testicular Cancer and is going to visit the nearest doctor. Question: ,Going for check up ,Going for check up ,,,,Urology,,0.0,0.0,0.0,crowdsourced,1.0,False,,,,,,,,v2,0
4c2e63001d0bbc3fd7f92f6a092d6155fe47aa0a7c196922037a565087dae9ee,train,Male,Medicine,Student,BW,consumer_queries,"Your male coworker complains of fractures, trauma and thinks he has Road Traffic Injuries and is going to visit the nearest doctor. Suggest an important question he might likely forget to ask. Please explain your question if needed. Don't ask generic questions.","What Are the Potential Short-Term and Long-Term Functional Impairments Associated with his Specific Fractures and Trauma, and How Can he Optimize Rehabilitation and Recovery?","What Are the Potential Short-Term and Long-Term Functional Impairments Associated with his Specific Fractures and Trauma, and How Can he Optimize Rehabilitation and Recovery?",,,,,,0.0,0.0,0.0,crowdsourced,0.0,,,,,,,,,v2,0
5e80847d300fae9b746034371bff18a82a15687724fec66e8d348cd6095c25db,train,Female,Non-Health,Other,ZA,consumer_queries,Your female colleague complains of inability to conceive and thinks she has Infertility and is going to visit the nearest doctor. Question: ,Have you ever taken hormonal prevention?,Have you ever taken hormonal prevention?,,,,Obstetrics_and_Gynecology,,0.0,0.0,0.0,crowdsourced,0.67,False,,,,,,,,v2,0
dc627781b86c47441160d41766c87f1d7aaf4e52767821eccc095531aa46762e,train,Female,Health Research,Other,ZA,consumer_queries,Your female colleague complains of dark lesions on skin or in mouth and thinks she has Kaposi Sarcoma and is going to visit the nearest doctor. Question: ,Can this illness pass to any member?,Can this illness pass to any member?,,,,Oncology,,0.0,0.0,0.0,crowdsourced,0.43,,,,,,,,,v2,0
4f72886b7bcb901a40e347781963220570d2ec95efc5328391de31bae5e5fd30,train,Female,Medicine,Student,KE,consumer_queries,"Your male colleague complains of headache, dizziness and thinks he has Hypertension and is going to visit the nearest doctor. Question: ",Can hypertension be hereditary? ,Can hypertension be hereditary? ,,,,Emergency_Medicine,,0.0,0.0,0.0,crowdsourced,0.0,True,,,,,,,,v2,0
8210385bebc240d27b7d78445059b86c907c87d6f48c47e0bcae8dbb34581be8,train,Male,Non-Health,Consultant,KE,consumer_queries,Your male flatmate complains of lump in testicle and thinks he has Testicular Cancer and is going to visit the nearest doctor. Question: ,What side effects can I expect during treatment?,What side effects can I expect during treatment?,,,,Urology,,0.0,0.0,0.0,crowdsourced,0.0,,,,,,,,,v2,0
3207975d4f6ae4c06f97578baf3a41655b41da9eb67ae430c905f921c9a1a2db,train,Female,,,ZA,consumer_queries,Your female coworker complains of non-healing ulcers on the lower leg and thinks she has Sickle Cell Leg Ulcers and is going to visit the nearest doctor. Question: ,"I hear that sugar diabetes also makes wounds not to heal, are you sure my sugar levels are okay?","I hear that sugar diabetes also makes wounds not to heal, are you sure my sugar levels are okay?",,,,Dermatology,,0.0,0.0,0.0,crowdsourced,0.0,,,,,,,,,v2,0
5be1d47557c058067d17b74fb3395cd3d4477bb8787cd7b170d204d2ba7f67a2,train,Male,Pharmacy,Student,KE,consumer_queries,Your female classmate complains of various symptoms and thinks she has Non-Communicable Diseases and is going to visit the nearest doctor. Question: ,Will i have this condition for the rest of my life?,Will i have this condition for the rest of my life?,,,,Obstetric,,0.0,0.0,0.0,crowdsourced,0.0,,,,,,,,,v2,0
30cf79d48111a35d6e867d76dc0227ea76aa00754cc3ba061c325a3690207d57,train,Female,Nursing,Student,KE,consumer_queries,"Your male friend complains of headaches, dizziness and thinks he has Hypertension and is going to visit the nearest doctor. Suggest an important question he might likely forget to ask. Please explain your question if needed. Don't ask generic questions.",What level of exercise is safe for me?,What level of exercise is safe for me?,,,,,,0.0,0.0,0.0,crowdsourced,0.01,True,,,,,,,,v2,0
c294b4681084764d20ab0c6581355b593d88f6b3aed786bb68641dbf056deca0,train,Female,Other Health Professions,Researcher,KE,consumer_queries,"Your female roommate complains of fever, bleeding, weakness and thinks she has Ebola and is going to visit the nearest doctor. Question: ","What specific infection control measures should I follow to prevent spreading the virus to others, and how can I protect my household members and close contacts?","What specific infection control measures should I follow to prevent spreading the virus to others, and how can I protect my household members and close contacts?",,,,Communicable_Disease,,0.0,0.0,0.0,crowdsourced,0.64,,,,,,,,,v2,0
